Country Name,Series,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bhutan,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,50326,50025,47316,44522,..,..,..,32516,27775,..,20625,15353,12718,11078,8424,8830,..,9398,9687,9574,7456,..,3252
Bolivia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,"Gross enrolment ratio, primary, female (%)",109.71624,..,99.78017,102.52477,104.43667,104.81612,106.53688,108.73207,111.2442,112.48854,113.79012,115.13866,117.41966,117.36041,116.53197,117.23113,115.87395,115.42229,114.88491,113.34209,112.37399,110.73989,106.611,104.21731,100.28627,97.59756,95.94832,94.75959,94.9035,95.74906,96.87381,97.64904,..,..
Bolivia,"Gross enrolment ratio, primary, gender parity index (GPI)",0.92795,..,0.93681,0.9424,0.9464,0.9505,0.9653,0.96917,0.97056,0.9724,0.97418,0.98018,0.98546,0.98581,0.9882,0.99025,0.99711,1.0001,1.00123,1.00108,0.99974,0.99527,0.98978,0.99433,0.99223,0.98645,0.9787,0.97691,0.97968,0.98378,0.98696,0.99004,..,..
Bolivia,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,2976,324,1681,4085,4285,6550,9648,7863,7308,6525,3437,30503,71018,107307,148890,157794,160472,154801,140451,118356,95364,..,..
Bosnia and Herzegovina,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,Government expenditure on education as % of GDP (%),6.11773,6.15111,..,5.73963,..,6.84061,..,..,..,..,..,..,..,..,..,..,..,..,10.67859,..,8.85149,..,9.63292,..,..,..,..,..,..,..,..,..,..,..
Botswana,"Gross enrolment ratio, primary, female (%)",111.36248,112.48146,114.23911,114.65169,116.86277,114.55892,113.08956,112.87607,111.47584,111.93514,112.206,110.44607,110.43153,110.5248,111.4573,111.13534,110.95998,110.06117,110.43005,110.39937,108.52855,107.31993,106.59484,..,..,104.10452,103.6491,102.14022,102.06448,..,..,..,..,..
Botswana,"Gross enrolment ratio, primary, gender parity index (GPI)",1.06973,1.06643,1.05978,1.06732,1.06187,1.05306,1.03662,1.02879,1.0191,1.01128,1.00847,0.99823,1.00297,1.00173,1.00071,0.99314,0.99313,0.98532,0.98725,0.98117,0.97671,0.97875,0.97105,..,..,0.98179,0.97483,0.97034,0.97776,..,..,..,..,..
Botswana,"Out-of-school children of primary school age, both sexes (number)",21321,20993,20113,21541,16491,18645,20099,20427,47935,46895,..,40163,43253,40855,37115,36871,36613,33780,32074,29540,34451,38945,41193,..,..,35318,35645,36284,..,..,..,..,..,..
Brazil,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,4.56816,..,..,4.75666,3.80062,3.94893,3.84468,3.75037,..,3.97448,4.47908,4.8706,4.97426,5.26884,5.46355,5.6488,5.73741,5.8551,5.83885,5.94848,6.24106,6.31404,6.32255,..,..,..
Brazil,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,163.02089,..,145.88491,141.54553,136.47261,130.36466,129.16456,..,124.87829,127.31312,128.18803,..,127.55449,..,..,..,..,..,..,..,..,..
Brazil,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,0.96969,..,0.93779,0.93116,0.94458,0.95235,0.94133,..,0.95121,0.93202,0.95701,..,0.92918,..,..,..,..,..,..,..,..,..
Brazil,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182506,287197,75560,..,105832,..,314651,..,489316,..,..,..,..,..,..,..,..,..
British Virgin Islands,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90477,..,..,..,3.04633,3.57675,3.1519,..,3.47629,3.817,..,..,..,..,5.13479,..,2.35899,2.46599,..,..
British Virgin Islands,"Gross enrolment ratio, primary, female (%)",..,..,..,113.60174,120.17448,123.18376,..,121.12676,122.20077,..,..,..,110.11419,109.39968,105.67485,107.24864,105.13428,107.84469,109.81932,108.77598,111.47787,..,108.71722,..,101.20887,101.93462,103.45061,108.65922,114.52555,118.67794,125.92593,102.45763,..,..
British Virgin Islands,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,0.91639,0.95033,0.96446,..,1.01063,1.0035,..,..,..,0.97827,1.00557,1.00002,0.97084,0.93743,0.95239,0.95689,0.96314,0.98241,..,0.99237,..,0.9581,0.9695,0.9576,0.954,0.93656,0.94539,0.95761,0.99819,..,..
British Virgin Islands,"Out-of-school children of primary school age, both sexes (number)",..,..,..,33,7,6,..,71,..,..,..,..,49,414,199,53,40,..,155,235,45,..,50,..,2,171,103,20,..,..,..,48,..,..
Brunei Darussalam,Government expenditure on education as % of GDP (%),4.73773,5.40903,4.69012,3.95996,3.66894,3.74769,4.29403,..,..,..,..,5.25395,4.93205,3.70591,..,..,..,..,..,..,..,..,..,2.04661,3.3221,2.88959,..,3.35319,..,4.42541,..,..,..,..
Brunei Darussalam,"Gross enrolment ratio, primary, female (%)",108.16478,112.424,115.56908,..,107.85039,108.84905,111.59536,112.58095,110.83545,109.78845,107.03035,108.70361,107.69,107.17024,104.76167,105.72976,109.23833,109.10208,108.41043,107.60268,107.21554,106.06656,106.16509,106.30196,106.48795,105.44908,105.92838,105.53414,105.34552,107.06718,104.86244,103.59343,100.53287,..
Brunei Darussalam,"Gross enrolment ratio, primary, gender parity index (GPI)",0.95546,0.97204,0.9592,..,0.94472,0.95535,0.96848,0.96325,0.94975,0.95356,0.94313,0.93676,0.92992,0.94806,0.9545,0.96468,0.97537,0.96641,0.96151,0.95318,0.95694,0.97226,0.98634,0.99564,0.99404,0.99112,0.99665,1.00076,0.99665,0.99899,1.00009,1.00833,1.00842,..
Brunei Darussalam,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,3554,2973,2064,2053,756,..,..,..,..,..,..,..,..,..,..,..,..,..,157,..,..,106,167,62,260,59,145,295,225,..
Bulgaria,Government expenditure on education as % of GDP (%),..,..,..,4.45406,5.42962,5.26046,4.95049,4.17066,2.37207,2.23008,..,2.73943,..,..,3.38424,3.38608,3.99845,2.31995,4.1088,3.90346,3.68264,4.22238,4.27629,3.88239,3.56643,3.49485,4.0742,..,..,..,4.0925,..,..,..
Bulgaria,"Gross enrolment ratio, primary, female (%)",105.21344,103.03938,100.57409,93.77723,92.58635,92.49764,93.50394,95.48006,96.93654,100.00526,100.99741,101.68413,101.77753,101.97974,103.10971,102.4344,103.7963,104.42591,102.80189,102.67974,106.17787,108.59023,109.61375,108.15707,103.32466,99.89592,97.61666,96.28931,93.70726,90.58599,89.05228,87.19066,..,..
Bulgaria,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99213,0.9919,0.98579,0.98154,0.97947,0.97769,0.98044,0.99839,0.98717,0.97912,0.97536,0.97218,0.97103,0.97253,0.97465,0.982,0.98454,0.98711,0.98957,0.9862,0.98793,0.99498,0.99867,0.99688,0.99513,0.99165,0.99136,0.99253,0.98992,0.98943,0.99389,0.99441,..,..
Bulgaria,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,26031,21087,10474,7670,8994,8479,11724,10566,8187,11162,7890,588,152,886,450,514,6389,11428,15467,21711,29488,34641,39977,..,..
Burkina Faso,Government expenditure on education as % of GDP (%),..,1.42608,..,..,..,..,..,3.4511,..,1.44026,..,..,..,..,..,..,..,..,3.94114,3.98219,4.07983,..,..,3.50223,3.98515,3.60316,4.08344,4.0533,3.67009,..,5.60347,5.38379,..,..
Burkina Faso,"Gross enrolment ratio, primary, female (%)",22.33892,22.88896,24.0508,25.08402,26.29791,27.07433,27.97051,29.11163,30.85933,32.63789,..,35.12664,36.36086,37.31592,38.92946,39.93372,42.20346,47.29276,51.80413,55.77161,61.65748,67.89957,72.87089,74.28184,78.47821,81.77779,84.26593,86.17988,87.20173,90.09287,92.92847,95.27731,94.28289,..
Burkina Faso,"Gross enrolment ratio, primary, gender parity index (GPI)",0.60338,0.60984,0.62096,0.63109,0.64262,0.65185,0.65419,0.65853,0.66271,0.66549,..,0.6852,0.69964,0.71093,0.72465,0.73992,0.75086,0.78485,0.80131,0.81823,0.83899,0.86633,0.8865,0.91012,0.92762,0.94733,0.96726,0.97429,0.97444,0.97828,0.9849,0.9835,0.99476,..
Burkina Faso,"Out-of-school children of primary school age, both sexes (number)",981228,1010572,1042711,..,1089177,1113415,1130994,1143518,1146259,..,..,1167281,1188805,1197366,1207758,1261654,1251079,1244775,1177147,1128687,1039308,927974,886778,1041497,945880,945663,944859,937911,917327,761443,746617,689266,748275,..
Burundi,Government expenditure on education as % of GDP (%),..,..,..,3.35933,3.49366,3.80585,..,4.56527,5.01511,4.08324,..,..,3.41745,2.64548,2.90391,3.00493,..,3.74496,3.63216,..,..,5.1929,6.17195,6.77525,6.31925,6.16786,5.99536,6.78452,6.37054,4.692,4.76202,5.07865,..,..
Burundi,"Gross enrolment ratio, primary, female (%)",50.22615,58.42292,60.29687,61.05598,64.10808,60.21564,59.38383,..,43.87209,35.29329,36.37833,42.65449,49.60515,51.45976,53.89005,57.55716,63.35286,69.17116,74.68912,97.97104,111.04192,119.79903,129.36992,136.38741,141.29478,140.26465,137.95144,136.47199,132.81546,129.4978,124.78438,122.17842,119.83962,..
Burundi,"Gross enrolment ratio, primary, gender parity index (GPI)",0.73348,0.77751,0.79404,0.80117,0.83657,0.81709,0.81912,..,0.80143,0.84996,0.8429,0.81513,0.7892,0.79697,0.79395,0.78026,0.80166,0.8295,0.85579,0.90849,0.9286,0.95012,0.9678,0.98866,1.00663,1.01582,1.01945,1.0328,1.02956,1.02292,1.01499,1.0125,1.01483,..
Burundi,"Out-of-school children of primary school age, both sexes (number)",407908,406018,..,..,..,..,502921,..,..,..,..,..,..,711510,613304,628206,591170,576181,539608,328138,234798,98466,122209,59818,..,..,..,..,..,..,74286,114262,140973,..
Cabo Verde,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,6.39177,6.80168,..,..,7.87682,..,7.47664,..,6.5296,5.40755,5.518,5.30896,5.56729,5.04361,..,5.00144,4.96387,5.26691,5.28879,5.18175,..,..,..
Cabo Verde,"Gross enrolment ratio, primary, female (%)",117.84292,121.44119,124.07607,124.58021,125.64251,..,..,122.8403,..,..,..,122.82618,120.96367,118.84476,116.69864,115.41249,113.21714,111.64014,111.7254,113.47025,112.68789,111.67021,109.11907,107.02294,104.80273,103.47218,104.05089,103.22404,101.7281,100.23744,99.66911,100.4555,..,..
Cabo Verde,"Gross enrolment ratio, primary, gender parity index (GPI)",0.976,0.98651,0.98645,0.97519,0.99737,..,..,0.97607,..,..,..,0.97457,0.96807,0.97913,0.9791,0.97582,0.96317,0.95984,0.95742,0.95887,0.94433,0.93803,0.92771,0.9293,0.92575,0.9214,0.92664,0.92505,0.93139,0.9322,0.93291,0.93421,..,..
Cabo Verde,"Out-of-school children of primary school age, both sexes (number)",1472,229,..,428,..,..,..,536,..,..,..,126,..,334,1892,2322,2516,3447,2494,1531,1772,2150,2754,3355,4140,3896,4249,4196,4110,4420,4306,3973,..,..
Cambodia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,1.25907,..,1.65599,1.72222,1.71121,..,1.71982,..,..,1.5993,..,1.66568,1.53379,1.51069,1.5609,2.05054,1.90939,..,..,..,2.16286,..,..
Cambodia,"Gross enrolment ratio, primary, female (%)",113.47372,108.36077,102.34233,..,..,..,..,77.13068,77.33545,..,84.48962,88.06488,94.09196,99.77386,109.32216,122.70781,125.26824,126.36529,126.00352,124.3481,123.33669,119.71564,119.05971,120.18495,117.84765,117.48235,117.56851,113.54032,116.65059,108.74761,106.46344,106.07808,105.0312,..
Cambodia,"Gross enrolment ratio, primary, gender parity index (GPI)",0.77014,0.77258,0.78214,..,..,..,..,0.83168,0.81543,..,0.83043,0.84206,0.86914,0.87756,0.89498,0.90261,0.91117,0.92027,0.92912,0.93395,0.93313,0.93794,0.93488,0.94355,0.93286,0.93234,0.90988,0.94616,0.99283,0.97469,0.97582,0.976,0.97389,..
Cambodia,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,347933,313863,275305,143783,..,..,40818,..,..,97167,79763,98017,..,117131,40924,40982,..,84830,82584,134186,180125,186109,190043,..
Cameroon,Government expenditure on education as % of GDP (%),2.93091,2.71473,2.64896,3.2871,3.22023,2.751,..,..,..,..,..,..,..,1.77992,2.42418,..,3.09142,3.01364,2.88717,2.74145,3.07523,2.61118,3.10942,2.99366,2.76677,2.69718,2.76802,2.68713,2.76805,2.65423,3.15482,3.1312,..,..
Cameroon,"Gross enrolment ratio, primary, female (%)",94.20335,94.8358,91.59342,91.34092,89.08835,86.68286,..,79.11097,77.05774,68.99902,72.79807,72.96296,74.81332,78.46349,93.69358,93.22653,92.86305,97.20087,94.26909,93.23438,96.33015,96.41589,98.57682,100.18631,99.69366,104.25835,..,106.69805,109.93873,109.98694,104.50628,98.0121,100.20982,..
Cameroon,"Gross enrolment ratio, primary, gender parity index (GPI)",0.8515,0.85463,0.85603,0.85896,0.86192,0.92119,..,0.90091,0.90166,0.85937,0.87141,0.83242,0.82424,0.85418,0.86886,0.861,0.85297,0.8563,0.83792,0.83807,0.85976,0.85952,0.86585,0.86391,0.86947,0.87633,..,0.89088,0.89826,0.90038,0.90056,0.90162,0.90121,..
Cameroon,"Out-of-school children of primary school age, both sexes (number)",..,471789,..,527942,586769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,469184,396960,..,363235,187344,..,174485,164168,192130,258823,..,346513,..
Canada,Government expenditure on education as % of GDP (%),6.32446,6.17615,6.09832,5.99199,6.8843,6.77094,7.70426,6.68002,6.32445,..,..,5.51197,5.54994,5.442,4.96956,5.01073,..,..,4.78215,..,4.78036,4.63826,4.85264,5.36993,5.27444,..,..,..,..,..,..,..,..,..
Canada,"Gross enrolment ratio, primary, female (%)",102.90975,102.98863,102.60388,103.86007,103.59396,102.88195,101.96994,101.12625,101.09291,102.06591,..,99.77519,100.32963,100.86913,..,..,..,98.01963,96.93871,98.50983,98.72111,97.92086,99.08513,98.90506,98.54883,100.06698,100.91373,102.15868,102.90796,101.06847,100.81914,101.2754,..,..
Canada,"Gross enrolment ratio, primary, gender parity index (GPI)",0.98055,0.98112,0.96935,0.99215,0.9843,0.98522,0.98629,0.9853,0.98635,0.98591,..,0.99909,1.00141,1.00156,..,..,..,0.99097,0.99149,0.9927,0.99517,0.99816,1.0015,1.00521,1.00714,1.01077,1.01116,1.01199,1.00807,1.00086,0.99759,0.99566,..,..
Canada,"Out-of-school children of primary school age, both sexes (number)",98590,99485,95115,95965,38464,44684,83173,96858,124213,102557,..,20398,1742,1937,..,..,..,..,..,..,..,..,..,..,..,12027,12482,13487,9238,1013,2753,5025,..,..
Caribbean small states,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,"Gross enrolment ratio, primary, female (%)",105.01451,105.26569,106.40605,104.39765,102.17596,101.76529,101.33835,102.40018,102.12439,102.09075,102.33317,101.91739,100.92414,101.11008,99.6842,98.4643,98.51012,99.46637,98.64466,99.14413,97.20809,99.18965,99.1557,97.91643,99.17152,99.62442,98.8509,98.33717,99.94649,98.22032,97.32838,97.15853,95.45425,..
Caribbean small states,"Gross enrolment ratio, primary, gender parity index (GPI)",0.98671,0.9922,0.99366,1.0001,0.995,0.988,0.98114,0.98599,0.98529,0.98794,0.98761,0.98561,0.98857,0.98577,0.98417,0.98889,0.98803,0.9871,0.9834,0.98424,0.98669,0.98419,0.98212,0.97917,0.98228,0.98525,0.97254,0.97647,1.00311,0.98007,0.98024,0.97172,0.98267,..
Caribbean small states,"Out-of-school children of primary school age, both sexes (number)",37647,41458,30911,47312,63882,66314,71198,69246,66082,64990,64000,56769,55173,49166,54299,65113,67169,52833,55753,54403,55282,51721,56862,53525,49852,51087,54402,55271,51935,55824,60576,64658,67504,..
Cayman Islands,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.34618,2.60739,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,100.39814,104.25273,98.36066,95,..,85.70678,83.18302,88.50452,94.20137,92.78672,..,..,95.52168,93.25323,88.38361,..,..,..,..,86.12836,..,..
Cayman Islands,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,0.91574,1.02737,0.98198,0.99194,..,0.95912,0.95521,0.94214,0.95036,0.93787,..,..,1.04012,1.03064,1.0195,..,..,..,..,0.96686,..,..
Cayman Islands,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,155,132,169,452,..,591,751,502,279,414,..,..,482,499,598,..,..,..,..,511,..,..
Central African Republic,Government expenditure on education as % of GDP (%),2.54805,..,..,2.2442,2.27631,..,..,..,..,..,..,..,1.69002,1.61265,..,1.51957,1.5398,1.62453,1.65222,1.41506,1.31332,1.29001,1.25458,1.11761,1.10792,..,..,..,..,..,..,..,..,..
Central African Republic,"Gross enrolment ratio, primary, female (%)",51.64782,52.204,52.82027,56.5328,53.11304,47.1146,..,..,..,..,..,..,..,..,63.85292,55.26375,55.35895,46.40422,52.6202,52.25868,60.59329,70.07289,71.39013,73.40723,74.54874,75.71212,..,..,..,89.3694,..,..,..,..
Central African Republic,"Gross enrolment ratio, primary, gender parity index (GPI)",0.61756,0.61441,0.61917,0.63538,0.65559,0.67339,..,..,..,..,..,..,..,..,0.69592,0.68091,0.69814,0.6746,0.70054,0.70057,0.7108,0.71952,0.72351,0.72568,0.74024,0.75847,..,..,..,0.7801,..,..,..,..
Central African Republic,"Out-of-school children of primary school age, both sexes (number)",191312,206884,213254,179839,207761,..,..,..,..,..,..,..,..,..,..,..,..,..,338046,344213,301355,249036,255353,244035,264970,252222,..,..,..,..,..,..,..,..
Central Europe and the Baltics,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,"Gross enrolment ratio, primary, female (%)",97.74646,96.70739,95.81779,94.2975,93.78032,95.18807,95.93442,96.80542,97.14883,97.63172,98.09977,98.64252,98.15541,98.36934,98.67669,98.49401,98.478,98.95448,98.39958,98.10568,98.32738,97.8429,98.32494,98.62449,98.57657,99.46705,98.83572,98.16121,97.48528,96.83118,96.36232,94.95187,94.98712,..
Central Europe and the Baltics,"Gross enrolment ratio, primary, gender parity index (GPI)",0.98552,0.98596,0.98836,0.98805,0.98947,0.99681,0.98924,0.98946,0.99181,0.9909,0.98523,0.9828,0.98379,0.98664,0.98704,0.98795,0.98877,0.99022,0.9902,0.99136,0.99125,0.9896,0.99028,0.9912,0.99304,0.99598,0.99573,0.9963,0.99773,0.99839,0.99779,0.99367,0.99347,..
Central Europe and the Baltics,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,440466,249506,275849,276269,252510,253429,255998,251840,254805,243401,207230,189675,179771,160742,165109,155687,172337,192673,207711,232060,252049,262743,260320,..
Chad,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,2.27335,1.64903,3.22786,2.64671,2.42614,..,..,1.59295,1.69477,..,..,..,2.31174,1.98194,2.2579,2.20615,2.85071,..,..,..,2.45482,..,..,..
Chad,"Gross enrolment ratio, primary, female (%)",21.65403,25.99696,26.27785,30.28118,31.85916,34.39148,32.3156,30.77828,30.16374,31.91639,36.81207,42.18357,44.98174,48.36884,51.41019,54.87084,57.19547,59.56498,57.77722,57.38529,57.36033,64.19065,67.83608,69.10147,75.72748,79.79502,86.31782,87.31285,79.44822,75.46867,67.69158,78.49581,78.04171,..
Chad,"Gross enrolment ratio, primary, gender parity index (GPI)",0.39675,0.40399,0.42416,0.44243,0.45389,0.47632,0.47751,0.48248,0.48612,0.49552,0.52659,0.55278,0.58704,0.6137,0.63826,0.64913,0.66506,0.65867,0.67725,0.68042,0.69879,0.70447,0.70671,0.73016,0.74618,0.75326,0.7579,0.754,0.76636,0.76868,0.75711,0.77783,0.77824,..
Chad,"Out-of-school children of primary school age, both sexes (number)",..,617909,..,..,..,..,..,..,..,768750,730767,691969,693865,697774,706667,683340,688676,..,..,..,..,..,..,..,816390,..,509010,..,511634,674855,840265,693571,723879,..
Channel Islands,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
